title,author,category,abstract,status,platform,word_count,popularity,interaction,finance,fans_count,week_recommend,lifecycle_stage,is_simulated,core_fan_ratio,sentiment_score,sentiment_intensity,growth_potential,conversion_difficulty,IP_Score
天人图谱,误道者,玄幻,如果人类的生命可以一直强大下去，无限拔高，那终有一日能与天相接！,连载,Qidian,5268400,672530,3250000,10035,9,7426,Maturity,0,1.3382282749791459e-05,0.9998740837650393,0.9997481675300786,0.0022849223738700387,0.8,1.8093313341388588
这个地下城长蘑菇了,生吃菌子,奇幻,“一团窃来的奇妙灵魂，一份勇者的力量，再加上经典的苦难开局做催化！”,连载,Qidian,1257100,421049,405000,15942,46,3745,Maturity,0,0.0001092506828167676,0.9999953878839908,0.9999907757679816,0.009246890748417905,0.5,2.0076006525410546
大道之上,宅猪,玄幻,我的爷爷很古怪，他每天给自己上香，站在自己的灵位前吃蜡烛。,连载,Qidian,3242200,1273636,3093500,5505,10,4034,Maturity,0,7.851530695166677e-06,0.28675538960796665,0.4264892207840667,0.0013040241461050118,0.8,1.2549848822200385
龙藏,烟雨江南,玄幻,卫渊本无大志，但在时代洪流中不得不走上征战四方、开疆辟土之路，直至关山踏尽，未曾白头。,连载,Qidian,3315800,592828,1748600,17357,11,8069,Maturity,0,1.855509767572099e-05,0.9721200495655049,0.9442400991310098,0.004614546142887943,0.8,2.4163514143722935
神话版三国,坟土荒草,历史,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？,连载,Qidian,23244699,1120081,11325600,8606,16,6591,Maturity,0,1.4284668443917499e-05,0.0026464145457747446,0.9947071709084505,0.0005819558714809041,0.5,3.1032063720963907
Z世代艺术家,起酥面包,都市,《从撞碎公知开始推平娱乐圈》,连载,Qidian,1701000,0,969100,9194,6,4452,Maturity,0,6.0,0.980997183239804,0.961994366479608,0.004593948411981827,0.2,1.2787075621096144
哥布林重度依赖,絮理,奇幻,“兄弟，我们当冒险者是为了什么？”,连载,Qidian,1486200,0,379799,10296,36,3122,Maturity,0,36.0,0.6276884083162375,0.255376816632475,0.008220115850447605,0.5,1.3113948442508205
重启人生,王梓钧,都市,当人生按下重启键，似乎一切都变得顺利起来……才怪咧！,连载,Qidian,1967100,425591,941700,9645,11,5452,Maturity,0,2.584635049531006e-05,0.8797465823894579,0.7594931647789158,0.0057895234262255214,0.2,1.341121725302364
魅力点满，继承游戏资产,纵伐,都市,单身发胖，无车无房，25岁的唐宋，看不到人生的希望。,连载,Qidian,4324200,491636,745100,15358,25,4056,Maturity,0,5.085052589613882e-05,0.041334136103400976,0.917331727793198,0.005443557316390664,0.2,1.996213595192096
道爷要飞升,裴屠狗,玄幻,“弟子黎渊，拜求苍天授箓！”,连载,Qidian,2888800,1016825,885900,704,1,420,Maturity,0,9.834524294225364e-07,0.6453892635609093,0.2907785271218186,0.00047409360639620005,0.8,0.2729332871993876
轮回乐园,那一只蚊子,轻小说,苏晓签订轮回契约，进入各个世界执行任务。,连载,Qidian,14483100,3472519,14608900,8160,43,5958,Maturity,0,1.2382938039233755e-05,0.9894540214496683,0.9789080428993366,0.0004078335529825276,0.5,3.7125752367373575
国民法医,志鸟村,都市,尸体：请问你礼貌吗？,完结,Qidian,3656500,859083,4002700,1357,7,1166,Maturity,0,8.148213678755512e-06,0.08835946110914161,0.8232810777817168,0.00029130329744839797,0.2,0.9081079592060002
长夜君主,风凌天下,玄幻,他游走在长夜之中，徜徉在刀锋之上，摇摆于云端与地狱之间。,连载,Qidian,8437500,636873,2184700,22265,14,8602,Maturity,0,2.1982370139148404e-05,0.9997449760245152,0.9994899520490304,0.003937380904755388,0.8,3.0855786302303194
港片：你洪兴仔，慈善大王什么鬼,皮皮树,诸天无限,关祖穿越成为洪兴大佬b手下小弟，结果获得「慈善之王系统」。,完结,Qidian,3758200,450640,651700,482,0,122,Maturity,0,0.0,0.9867433605811632,0.9734867211623264,0.00018720241337668656,0.5,0.18782062484672526
晋末长剑,孤独麦客,历史,正如唐代诗人徐夤在《两晋》诗中所写的那般：“三世深谋启帝基，可怜孀妇与孤儿。罪归成济皇天恨，戈犯明君万古悲。”,完结,Qidian,5105300,744964,1958700,2380,9,1755,Maturity,0,1.208110448141859e-05,0.9999998946691209,0.9999997893382417,0.0008960019931577102,0.5,0.660748904220499
神明调查报告,黑山老鬼,科幻,一场来自过去的绑架，十三道屹立于古堡的魅影,连载,Qidian,1203000,0,216600,32413,62,1624,Maturity,0,62.0,0.9979332022422461,0.9958664044844923,0.007497656982193065,0.5,3.9416589247822507
说好开发消消乐，地球战争什么鬼,黑心小C,游戏,ps：平行蓝星（无世界大战历史）（主张反战）（架空保命）,完结,Qidian,1429100,526950,294600,1375,1,351,Maturity,0,1.897709654218324e-06,0.08657709288887239,0.8268458142222552,0.001191441984243095,0.5,0.23320783264218298
宿命之环,爱潜水的乌贼,玄幻,诡秘世界第二部。,完结,Qidian,3770400,4290719,13277300,12421,44,6133,Maturity,0,1.0254689189693105e-05,0.8979982611007304,0.7959965222014609,0.00046191616805252815,0.8,4.008223283052895
神农道君,神威校尉,玄幻,【全新设定】【体系完善】,连载,Qidian,4798800,1041743,1209600,3699,5,1143,Maturity,0,4.799643674453609e-06,0.9544091030692252,0.9088182061384504,0.0009449396949903316,0.8,0.6920630734926236
1984：从破产川菜馆开始,轻语江湖,都市,又名《川味人间》,连载,Qidian,1656399,0,206200,19731,15,3351,Maturity,0,15.0,0.44686657024369114,0.10626685951261772,0.01625113360264984,0.2,2.4079916758763367
人在无限，开始速通,小抽大象,诸天无限,本书为元祖无限恐怖同人。,完结,Qidian,977400,0,94700,220,2,39,Maturity,0,2.0,0.9679851861548501,0.9359703723097001,0.00041182247283555614,0.5,0.04383941899049337
这是我们的战锤之旅,褪色无忧,轻小说,(已有起点完结精品，放心阅读),连载,Qidian,1793100,0,280100,4418,13,1013,Maturity,0,13.0,0.9572101380184088,0.9144202760368176,0.0036165526006690443,0.5,0.5832476474067633
融合是最高贵的召唤方式！,杯面21,轻小说,天城光穿越到了一个似是而非的《游戏王GX》决斗学院之中。,连载,Qidian,3062900,0,256800,9538,8,1359,Maturity,0,8.0,0.9898403477653809,0.9796806955307618,0.005292035467151608,0.5,1.1924186761946776
艾泽拉斯圣光黎明,驿路羁旅,游戏,好消息是重生在了熟悉的世界里，坏消息是这里叫阿古斯。,完结,Qidian,4847300,0,233200,148,1,109,Maturity,0,1.0,0.9005239381571032,0.8010478763142064,0.0004674079442197932,0.5,0.05987492157438889
华娱从男模开始,河马不会叫,都市,梦回2015，从男模开始混迹娱乐圈。,连载,Qidian,2990600,0,484000,2790,0,1391,Maturity,0,0.0,0.41482800576888534,0.1703439884622293,0.002873961004212801,0.2,0.42177665435070505
魔王大人深不可测,晨星LL,轻小说,魅魔记者：“尊敬的魔王大人，我记得魔神大人给您的命令是向我们的敌人散播恐慌，可我怎么听说您在我们敌人的市中心买下了一整条街？”,连载,Qidian,3459300,0,760900,11084,12,4511,Maturity,0,12.0,0.9999969100408361,0.9999938200816723,0.005928497925485707,0.5,1.4693684289230755
旧域怪诞,狐尾的笔,玄幻,伴随着时间的冲刷，张文达总感觉有些记忆里的东西变得抽象了起来，他不知道真是这样，还是记忆的曲解。,连载,Qidian,734200,0,293500,5946,14,3267,Maturity,0,14.0,0.9874340665243471,0.9748681330486941,0.011131137542972597,0.8,0.7692306985382954
捞尸人,纯洁滴小龙,都市,人知鬼恐怖，鬼晓人心毒。,连载,Qidian,4772800,6900124,5208700,198693,145,35600,Maturity,0,2.101411206318726e-05,0.9141630022833197,0.8283260045666394,0.006834717523620573,0.2,25.0074107738491
夜无疆,辰东,玄幻,那一天太阳落下再也没有升起…………………,连载,Qidian,2636000,2762292,8277400,67978,81,47300,Maturity,0,2.9323464237863253e-05,0.9348330687606993,0.8696661375213985,0.005714354058719639,0.8,9.74092695991515
玄鉴仙族,季越人,仙侠,陆江仙熬夜猝死，残魂却附在了一面满是裂痕的青灰色铜镜上，飘落到了浩瀚无垠的修仙世界。,连载,Qidian,5113000,7732104,4537900,100397,360,33400,Maturity,0,4.6559119411854854e-05,0.991233118819491,0.9824662376389821,0.007360231084812119,0.8,13.160267810292451
没钱修什么仙？,熊狼狗,仙侠,老者：“你想报仇？”,连载,Qidian,2761900,1789776,2655600,95924,128,16600,Maturity,0,7.151728958412137e-05,0.7599080354493967,0.5198160708987933,0.006250939052967671,0.8,12.066484951756633
苟在初圣魔门当人材,鹤守月满池,玄幻,吕阳穿越修仙界，却成了魔门初圣宗的弟子。,连载,Qidian,3046200,1494766,1532700,126969,129,17700,Maturity,0,8.630107568604338e-05,0.9975818691341094,0.9951637382682188,0.011548240654896161,0.8,15.581976897811039
异度旅社,远瞳,科幻,在日常之下，在理性尽头，在你所熟悉的世界之外——是你从未想象过的风景。,连载,Qidian,1936300,910298,3463399,35282,52,18700,Maturity,0,5.712408779972295e-05,0.9998822619088766,0.9997645238177533,0.005399318588670093,0.5,4.893257737751482
赤心巡天,情何以甚,仙侠,（《赤心巡天》实体书已在全网发售。）,连载,Qidian,10427800,3871039,7446300,29570,36,11700,Maturity,0,9.299826403240473e-06,0.8723496849411733,0.7446993698823465,0.0015712499400709157,0.8,5.00470405716178
青山,会说话的肘子,玄幻,少时光阴长，泼酒翻红巷。权为砖墙利为瓦，宾朋倚满帐。,连载,Qidian,1761699,1328812,2205500,19385,39,9775,Maturity,0,2.9349502149662895e-05,0.24257016484576244,0.5148596703084751,0.00443209955470435,0.8,2.7687587300616117
1979黄金时代,睡觉会变白,都市,这还是一个有点怀旧的故事，嗯………………,连载,Qidian,2966500,926888,3091800,4097,6,2887,Maturity,0,6.4732670255014355e-06,0.9198878852951681,0.8397757705903361,0.0009337599670871443,0.2,1.0749632229579413
借剑,幼儿园一把手,仙侠,“就在刚才，我的剑被一声【万剑归宗】给叫走了，怎么办？”,连载,Qidian,1070900,655012,359300,29686,15,1832,Maturity,0,2.2900308848832008e-05,0.7221140382204437,0.44422807644088746,0.005098789037603569,0.8,3.6488443819496066
诡秘之主,爱潜水的乌贼,玄幻,诡秘之主动画已经在腾讯视频上播出，欢迎大家前去观看！,完结,Qidian,4467700,17574105,36003200,28706,166,15000,Maturity,0,9.445715190291899e-06,0.9698178750828989,0.9396357501657977,0.00041662962134950165,0.8,10.451364180160876
我的化身正在成为最终BOSS,汐尺,轻小说,平平无奇地生活了十多年后，某天夜里，姬明欢忽然觉醒了一个能够“在现实世界创建游戏角色”的异能，并且每一个角色都有自己的主线任务、独特的技能树系统。,完结,Qidian,1792100,603395,371100,4086,5,532,Maturity,0,8.28643212749173e-06,0.9999999258808417,0.9999998517616835,0.0014335719925303355,0.5,0.5753101666467855
剑出大唐,一片苏叶,武侠,周奕一觉醒来，发现自己身处太平道场。,完结,Qidian,1452700,526540,728800,664,2,448,Maturity,0,3.7983746754763638e-06,0.9138233131276416,0.8276466262552833,0.0006147082674145617,0.5,0.22610614940833323
山河稷,姬叉,仙侠,且夫天地为炉兮，造化为工；阴阳为炭兮，万物为铜。,连载,Qidian,1995200,669275,853800,65129,130,6399,Maturity,0,0.00019423974563558233,0.9959076628200522,0.9918153256401043,0.007494720666759585,0.8,8.015646133018812
都重生了谁考公务员啊,柳岸花又明,都市,省直公务员陈着意外重生自己高三的那一年。,连载,Qidian,2404100,1351004,1998000,25743,58,12600,Maturity,0,4.293100321612429e-05,0.9946773967266497,0.9893547934532994,0.0063063031499984235,0.2,3.4990965069590985
元始法则,飞天鱼,玄幻,星空中的“道城”，修行最初的萌芽之地“祖洲”，浩瀚宇宙水之起源“神仓古泽”，虚暗禁区“战斧座空洞”。,连载,Qidian,2618500,702365,1634700,44123,37,18400,Maturity,0,5.267908754125342e-05,0.9999754600177643,0.9999509200355285,0.0112558810449128,0.8,5.616496158358211
从水猴子开始成神,甲壳蚁,玄幻,【已有完结七千均大精品，品质保障，放心阅读。】,连载,Qidian,3667400,1000673,1566900,19225,16,6183,Maturity,0,1.598922326352039e-05,0.9919205982939263,0.9838411965878526,0.003946005523003687,0.8,2.620576339015721
鸣龙,关关公子,玄幻,“事情是这样的，我当初身陷绝境，意外遇见了一条龙，它非说我是习武奇才，要给我指条通仙大道……”,连载,Qidian,1869300,574186,1622600,21143,34,11399,Maturity,0,5.921415845360484e-05,0.9990322527179427,0.9980645054358854,0.0070251404997285225,0.8,2.852364868886123
天命之上,风月,轻小说,世界自毁灭之后重建。,连载,Qidian,3187500,650433,798600,13632,161,3579,Maturity,0,0.0002475270357945618,0.9949949863206085,0.9899899726412169,0.004481587175573284,0.5,1.8319582914299453
神的模仿犯,青衫取醉,游戏,十二名身份各异的男女被邀请进入新世界。,连载,Qidian,1007300,426251,300400,20265,19,2810,Maturity,0,4.457457091110423e-05,0.7276148655349215,0.455229731069843,0.009354163268431198,0.5,2.502023875914774
重回1982小渔村,米饭的米,都市,【这是一个海边人上山下海的日常小说！,连载,Qidian,7698800,745500,1792200,14910,5,5179,Maturity,0,6.706899118847593e-06,0.9761999092668128,0.9523998185336255,0.002889742835764515,0.2,2.1336347027224987
神明调查报告,黑山老鬼,科幻,一场来自过去的绑架，十三道屹立于古堡的魅影,连载,Qidian,1203000,0,216600,32413,62,1624,Maturity,0,62.0,0.9979332022422461,0.9958664044844923,0.007497656982193065,0.5,3.9416589247822507
这个地下城长蘑菇了,生吃菌子,奇幻,“一团窃来的奇妙灵魂，一份勇者的力量，再加上经典的苦难开局做催化！”,连载,Qidian,1257100,421049,405000,15942,46,3750,Maturity,0,0.0001092506828167676,0.9999953878839908,0.9999907757679816,0.009259236396947168,0.5,2.0076006525410546
俗仙,流浪的蛤蟆,仙侠,修仙之人,连载,Qidian,950400,0,467100,7845,6,3635,Maturity,0,6.0,0.5443456329515354,0.08869126590307075,0.0077820428558277545,0.8,1.0266203423609483
融合是最高贵的召唤方式！,杯面21,轻小说,天城光穿越到了一个似是而非的《游戏王GX》决斗学院之中。,连载,Qidian,3062900,0,256800,9538,8,1359,Maturity,0,8.0,0.9898403477653809,0.9796806955307618,0.005292035467151608,0.5,1.1924186761946776
天人图谱,误道者,玄幻,如果人类的生命可以一直强大下去，无限拔高，那终有一日能与天相接！,连载,Qidian,5268400,672530,3250000,10036,9,7426,Maturity,0,1.3382282749791459e-05,0.9998740837650393,0.9997481675300786,0.0022849223738700387,0.8,1.8094513367953005
大道之上,宅猪,玄幻,我的爷爷很古怪，他每天给自己上香，站在自己的灵位前吃蜡烛。,连载,Qidian,3242200,1273636,3093500,5505,10,4034,Maturity,0,7.851530695166677e-06,0.28675538960796665,0.4264892207840667,0.0013040241461050118,0.8,1.2549848822200385
神话版三国,坟土荒草,历史,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？,连载,Qidian,23244699,1120081,11325600,8606,16,6591,Maturity,0,1.4284668443917499e-05,0.0026464145457747446,0.9947071709084505,0.0005819558714809041,0.5,3.1032063720963907
Z世代艺术家,起酥面包,都市,《从撞碎公知开始推平娱乐圈》,连载,Qidian,1701000,0,969100,9194,6,4452,Maturity,0,6.0,0.980997183239804,0.961994366479608,0.004593948411981827,0.2,1.2787075621096144
亡灵法师，召唤055什么鬼？,卧雪观星,玄幻,作为一名亡灵法师，从血脉献祭连上了自家老妈开始，陈默的画风就彻底走歪了。,连载,Qidian,1718899,0,190400,11878,9,2362,Maturity,0,9.0,0.016696537547716495,0.966606924904567,0.01240539703047778,0.8,1.4615047405928236
龙藏,烟雨江南,玄幻,卫渊本无大志，但在时代洪流中不得不走上征战四方、开疆辟土之路，直至关山踏尽，未曾白头。,连载,Qidian,3315800,592828,1748600,17357,11,8069,Maturity,0,1.855509767572099e-05,0.9721200495655049,0.9442400991310098,0.004614546142887943,0.8,2.4163514143722935
吞噬星空2起源大陆,我吃西红柿,科幻,这是番茄的第12本小说。,完结,Qidian,1508400,1908245,3319300,1470,10,2251,Maturity,0,5.240414495824961e-06,0.552942760484815,0.10588552096963011,0.0006781548283810357,0.5,0.8294807959715178
刚准备高考，离婚逆袭系统来了,七月封阳,都市,【三万均校园日常恋爱文】,连载,Qidian,2587100,705037,620200,21801,15,3127,Maturity,0,2.1275448982891703e-05,0.9976203326413219,0.9952406652826438,0.005041913831161188,0.2,2.750933556906194
哥布林重度依赖,絮理,奇幻,“兄弟，我们当冒险者是为了什么？”,连载,Qidian,1486200,0,379799,10296,36,3122,Maturity,0,36.0,0.6276884083162375,0.255376816632475,0.008220115850447605,0.5,1.3113948442508205
宿命之环,爱潜水的乌贼,玄幻,诡秘世界第二部。,完结,Qidian,3770400,4290719,13277300,12421,44,6133,Maturity,0,1.0254689189693105e-05,0.8979982611007304,0.7959965222014609,0.00046191616805252815,0.8,4.008223283052895
真君驾到,阎ZK,玄幻,妖魔，神仙，志怪，江湖。,连载,Qidian,1765400,0,178299,4647,18,1401,Maturity,0,18.0,0.9996257261020044,0.9992514522040088,0.007857543466068423,0.8,0.5934916145911464
冬日重现,雪梨炖茶,轻小说,张述桐曾有两个女同学：,连载,Qidian,1246000,0,239700,38987,73,7228,Maturity,0,73.0,0.9225707837709641,0.8451415675419283,0.030154233816296134,0.5,4.737030018376247
魅力点满，继承游戏资产,纵伐,都市,单身发胖，无车无房，25岁的唐宋，看不到人生的希望。,连载,Qidian,4324200,491636,745100,15358,25,4056,Maturity,0,5.085052589613882e-05,0.041334136103400976,0.917331727793198,0.005443557316390664,0.2,1.996213595192096
1984：从破产川菜馆开始,轻语江湖,都市,又名《川味人间》,连载,Qidian,1656399,0,206200,19731,15,3351,Maturity,0,15.0,0.44686657024369114,0.10626685951261772,0.01625113360264984,0.2,2.4079916758763367
长夜君主,风凌天下,玄幻,他游走在长夜之中，徜徉在刀锋之上，摇摆于云端与地狱之间。,连载,Qidian,8437500,636873,2184700,22265,14,8602,Maturity,0,2.1982370139148404e-05,0.9997449760245152,0.9994899520490304,0.003937380904755388,0.8,3.0855786302303194
重启人生,王梓钧,都市,当人生按下重启键，似乎一切都变得顺利起来……才怪咧！,连载,Qidian,1967100,425591,941700,9645,11,5452,Maturity,0,2.584635049531006e-05,0.8797465823894579,0.7594931647789158,0.0057895234262255214,0.2,1.341121725302364
苟在武道世界成圣,在水中的纸老虎,玄幻,命格在手，苟道求生！,连载,Qidian,1985500,0,225799,24839,12,4041,Maturity,0,12.0,0.4023500616952439,0.1952998766095122,0.017896368467670506,0.8,3.0238534624215356
非正常美食文,吨吨吨吨吨,都市,［玩家姓名：秦淮,连载,Qidian,2257800,0,961700,6614,11,4198,Maturity,0,11.0,0.5053471810892003,0.010694362178400585,0.004365182109616191,0.2,0.9688268431700016
远山破阵曲,孑与2,历史,我要做远方忠诚的儿子，和物质的短暂情人，我想化作一根火烛，照亮漆黑的远方，如果你在黑暗中看到一团火，哦，那就是我。,连载,Qidian,1133400,0,300600,3538,3,2425,Maturity,0,3.0,0.9980418938495829,0.9960837876991657,0.008067172098562546,0.5,0.4792172649337189
这个反派过于有人气,胖虎不会写书,轻小说,天道司命穿越到了一个名为《群星》的异次元番剧中。,连载,Qidian,1220900,0,86199,970,1,238,Maturity,0,1.0,0.9971397135238166,0.9942794270476332,0.0027610208816705338,0.5,0.13210271328413525
以一龙之力打倒整个世界！,唐宋元明氢,轻小说,【经过真龙指导，没有想当然，非乱写】,连载,Qidian,1847000,0,169600,29895,14,3108,Maturity,0,14.0,0.35702365397160407,0.28595269205679186,0.018325363647620004,0.5,3.6209109102335657
说好体验人生，仙子你怎么成真了,红烧油焖虾,轻小说,创造不同角色，体验精彩人生。,连载,Qidian,914400,0,121100,13644,27,1591,Maturity,0,27.0,0.9970711293912413,0.9941422587824826,0.013137794072716162,0.5,1.664778004522293
今天毁灭世界了吗？,如星也,科幻,“所以你是说，世界末日要来了，所以你要抢火箭？”,连载,Qidian,1487800,0,218000,3626,21,1261,Maturity,0,21.0,0.7972698851845567,0.5945397703691133,0.005784377135884698,0.5,0.4787362140603181
魔王大人深不可测,晨星LL,轻小说,魅魔记者：“尊敬的魔王大人，我记得魔神大人给您的命令是向我们的敌人散播恐慌，可我怎么听说您在我们敌人的市中心买下了一整条街？”,连载,Qidian,3459300,0,760900,11084,12,4511,Maturity,0,12.0,0.9999969100408361,0.9999938200816723,0.005928497925485707,0.5,1.4693684289230755
轮回乐园,那一只蚊子,轻小说,苏晓签订轮回契约，进入各个世界执行任务。,连载,Qidian,14483100,0,14608900,8160,43,5979,Maturity,0,43.0,0.9894540214496683,0.9789080428993366,0.0004092710327765244,0.5,3.6133534077603224
捞尸人,纯洁滴小龙,都市,人知鬼恐怖，鬼晓人心毒。,连载,Qidian,4772800,6900124,5208800,198693,145,35700,Maturity,0,2.101411206318726e-05,0.9141630022833197,0.8283260045666394,0.006853784584974546,0.2,25.00742874270093
夜无疆,辰东,玄幻,那一天太阳落下再也没有升起…………………,连载,Qidian,2636000,2762292,8277400,67978,81,47400,Maturity,0,2.9323464237863253e-05,0.9348330687606993,0.8696661375213985,0.005726435145524543,0.8,9.74092695991515
玄鉴仙族,季越人,仙侠,陆江仙熬夜猝死，残魂却附在了一面满是裂痕的青灰色铜镜上，飘落到了浩瀚无垠的修仙世界。,连载,Qidian,5113000,7732104,4537900,100408,361,33400,Maturity,0,4.668845029911001e-05,0.991233118819491,0.9824662376389821,0.007360231084812119,0.8,13.161799005456364
没钱修什么仙？,熊狼狗,仙侠,老者：“你想报仇？”,连载,Qidian,2761900,1789776,2655600,95924,128,16600,Maturity,0,7.151728958412137e-05,0.7599080354493967,0.5198160708987933,0.006250939052967671,0.8,12.066484951756633
苟在初圣魔门当人材,鹤守月满池,玄幻,吕阳穿越修仙界，却成了魔门初圣宗的弟子。,连载,Qidian,3046200,1494766,1532700,126979,129,17700,Maturity,0,8.630107568604338e-05,0.9975818691341094,0.9951637382682188,0.011548240654896161,0.8,15.583176924375456
赤心巡天,情何以甚,仙侠,（《赤心巡天》实体书已在全网发售。）,连载,Qidian,10427800,3871039,7446300,29571,36,11700,Maturity,0,9.299826403240473e-06,0.8723496849411733,0.7446993698823465,0.0015712499400709157,0.8,5.004824059818222
异度旅社,远瞳,科幻,在日常之下，在理性尽头，在你所熟悉的世界之外——是你从未想象过的风景。,连载,Qidian,1936300,910298,3463500,35293,52,18700,Maturity,0,5.712408779972295e-05,0.9998822619088766,0.9997645238177533,0.005399161137819796,0.5,4.894595915512691
青山,会说话的肘子,玄幻,少时光阴长，泼酒翻红巷。权为砖墙利为瓦，宾朋倚满帐。,连载,Qidian,1761699,1328812,2205500,19387,39,9775,Maturity,0,2.9349502149662895e-05,0.24257016484576244,0.5148596703084751,0.00443209955470435,0.8,2.768998735374494
借剑,幼儿园一把手,仙侠,“就在刚才，我的剑被一声【万剑归宗】给叫走了，怎么办？”,连载,Qidian,1070900,655012,359300,29686,15,1832,Maturity,0,2.2900308848832008e-05,0.7221140382204437,0.44422807644088746,0.005098789037603569,0.8,3.6488443819496066
我的化身正在成为最终BOSS,汐尺,轻小说,平平无奇地生活了十多年后，某天夜里，姬明欢忽然觉醒了一个能够“在现实世界创建游戏角色”的异能，并且每一个角色都有自己的主线任务、独特的技能树系统。,完结,Qidian,1792100,603395,371100,4086,5,532,Maturity,0,8.28643212749173e-06,0.9999999258808417,0.9999998517616835,0.0014335719925303355,0.5,0.5753101666467855
诡秘之主,爱潜水的乌贼,玄幻,诡秘之主动画已经在腾讯视频上播出，欢迎大家前去观看！,完结,Qidian,4467700,17574105,36003200,28706,166,15000,Maturity,0,9.445715190291899e-06,0.9698178750828989,0.9396357501657977,0.00041662962134950165,0.8,10.451364180160876
天命之上,风月,轻小说,世界自毁灭之后重建。,连载,Qidian,3187500,650433,798600,13632,161,3579,Maturity,0,0.0002475270357945618,0.9949949863206085,0.9899899726412169,0.004481587175573284,0.5,1.8319582914299453
山河稷,姬叉,仙侠,且夫天地为炉兮，造化为工；阴阳为炭兮，万物为铜。,连载,Qidian,1995200,669275,853800,65129,130,6399,Maturity,0,0.00019423974563558233,0.9959076628200522,0.9918153256401043,0.007494720666759585,0.8,8.015646133018812
1979黄金时代,睡觉会变白,都市,这还是一个有点怀旧的故事，嗯………………,连载,Qidian,2966500,926888,3091800,4097,6,2887,Maturity,0,6.4732670255014355e-06,0.9198878852951681,0.8397757705903361,0.0009337599670871443,0.2,1.0749632229579413
神的模仿犯,青衫取醉,游戏,十二名身份各异的男女被邀请进入新世界。,连载,Qidian,1007300,426251,300400,20265,19,2810,Maturity,0,4.457457091110423e-05,0.7276148655349215,0.455229731069843,0.009354163268431198,0.5,2.502023875914774
都重生了谁考公务员啊,柳岸花又明,都市,省直公务员陈着意外重生自己高三的那一年。,连载,Qidian,2404100,1351004,1998000,25743,58,12600,Maturity,0,4.293100321612429e-05,0.9946773967266497,0.9893547934532994,0.0063063031499984235,0.2,3.4990965069590985
重回1982小渔村,米饭的米,都市,【这是一个海边人上山下海的日常小说！,连载,Qidian,7698800,745500,1792200,14910,5,5179,Maturity,0,6.706899118847593e-06,0.9761999092668128,0.9523998185336255,0.002889742835764515,0.2,2.1336347027224987
鸣龙,关关公子,玄幻,“事情是这样的，我当初身陷绝境，意外遇见了一条龙，它非说我是习武奇才，要给我指条通仙大道……”,连载,Qidian,1869300,574186,1622600,21143,34,11399,Maturity,0,5.921415845360484e-05,0.9990322527179427,0.9980645054358854,0.0070251404997285225,0.8,2.852364868886123
这个地下城长蘑菇了,生吃菌子,奇幻,“一团窃来的奇妙灵魂，一份勇者的力量，再加上经典的苦难开局做催化！”,连载,Qidian,1257100,421049,405000,15945,46,3750,Maturity,0,0.0001092506828167676,0.9999953878839908,0.9999907757679816,0.009259236396947168,0.5,2.007960660510379
俗仙,流浪的蛤蟆,仙侠,修仙之人,连载,Qidian,950400,0,467100,7845,6,3635,Maturity,0,6.0,0.5443456329515354,0.08869126590307075,0.0077820428558277545,0.8,1.0266203423609483
从水猴子开始成神,甲壳蚁,玄幻,【已有完结七千均大精品，品质保障，放心阅读。】,连载,Qidian,3667400,1000673,1566900,19239,16,6183,Maturity,0,1.598922326352039e-05,0.9919205982939263,0.9838411965878526,0.003946005523003687,0.8,2.622256376205902
刚准备高考，离婚逆袭系统来了,七月封阳,都市,【三万均校园日常恋爱文】,连载,Qidian,2587100,705037,620200,21802,15,3127,Maturity,0,2.1275448982891703e-05,0.9976203326413219,0.9952406652826438,0.005041913831161188,0.2,2.751053559562635
元始法则,飞天鱼,玄幻,星空中的“道城”，修行最初的萌芽之地“祖洲”，浩瀚宇宙水之起源“神仓古泽”，虚暗禁区“战斧座空洞”。,连载,Qidian,2618500,702365,1634700,44124,37,18400,Maturity,0,5.267908754125342e-05,0.9999754600177643,0.9999509200355285,0.0112558810449128,0.8,5.616616161014651
苟在武道世界成圣,在水中的纸老虎,玄幻,命格在手，苟道求生！,连载,Qidian,1985500,0,225799,24839,12,4041,Maturity,0,12.0,0.4023500616952439,0.1952998766095122,0.017896368467670506,0.8,3.0238534624215356
状元郎,三戒大师,历史,朝为田舍郎，暮登天子堂。,连载,Qidian,1514400,0,327600,31396,14,5921,Maturity,0,14.0,0.8527605290131094,0.7055210580262188,0.018073815403493884,0.5,3.829425683450765
神话版三国,坟土荒草,历史,陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？,连载,Qidian,23244699,1120081,11325600,8606,16,6591,Maturity,0,1.4284668443917499e-05,0.0026464145457747446,0.9947071709084505,0.0005819558714809041,0.5,3.1032063720963907
哥布林重度依赖,絮理,奇幻,“兄弟，我们当冒险者是为了什么？”,连载,Qidian,1486200,0,379799,10296,36,3122,Maturity,0,36.0,0.6276884083162375,0.255376816632475,0.008220115850447605,0.5,1.3113948442508205
